1.00E+00,2.00E+00,3.00E+00,4.00E+00,5.00E+00,6.00E+00,7.00E+00,8.00E+00,9.00E+00,1.00E+01,1.10E+01,1.20E+01,1.30E+01,1.40E+01,1.50E+01,1.60E+01,1.70E+01,1.80E+01,1.90E+01,2.00E+01,2.10E+01,2.20E+01,2.30E+01,2.40E+01,2.50E+01,2.60E+01,2.70E+01,2.80E+01,2.90E+01,3.00E+01,3.10E+01,3.20E+01,3.30E+01,3.40E+01,3.50E+01,3.60E+01,3.70E+01,3.80E+01,3.90E+01,4.00E+01,4.10E+01,4.20E+01,4.30E+01,4.40E+01,4.50E+01,4.60E+01,4.70E+01,4.80E+01,4.90E+01,5.00E+01,5.10E+01,5.20E+01,5.30E+01,5.40E+01,5.50E+01,5.60E+01,5.70E+01,5.80E+01,5.90E+01,6.00E+01,6.10E+01,6.20E+01,6.30E+01,6.40E+01,6.50E+01,6.60E+01,6.70E+01,6.80E+01,6.90E+01,7.00E+01,7.10E+01,7.20E+01,7.30E+01,7.40E+01,7.50E+01,7.60E+01,7.70E+01,7.80E+01,7.90E+01,8.00E+01,8.10E+01,8.20E+01,8.30E+01,8.40E+01,8.50E+01,8.60E+01,8.70E+01,8.80E+01,8.90E+01,9.00E+01,9.10E+01,9.20E+01,9.30E+01,9.40E+01,9.50E+01,9.60E+01,9.70E+01
0.00E+00,0.00E+00,-5.29E-03,-1.36E-02,-1.93E-02,-1.66E-02,-1.73E-02,-1.47E-02,-1.06E-02,-1.38E-02,-2.10E-02,-2.58E-02,-3.10E-02,-2.98E-02,-2.03E-02,-2.19E-02,-2.29E-02,-2.38E-02,-2.96E-02,-2.40E-02,-1.82E-02,-1.54E-02,-1.97E-02,-1.88E-02,-2.18E-02,-2.71E-02,-2.40E-02,-2.26E-02,-1.82E-02,-3.23E-02,-3.11E-02,-2.75E-02,-5.04E-02,-9.46E-02,-1.04E-01,-1.24E-01,-1.58E-01,-1.53E-01,-1.95E-01,-2.12E-01,-2.58E-01,-2.86E-01,-2.86E-01,-3.09E-01,-3.51E-01,-3.55E-01,-3.65E-01,-3.82E-01,-3.77E-01,-3.89E-01,-3.96E-01,-3.59E-01,-3.30E-01,-2.92E-01,-2.49E-01,-2.09E-01,-1.71E-01,-1.44E-01,-1.19E-01,-9.67E-02,-9.17E-02,-8.61E-02,-8.37E-02,-8.17E-02,-7.81E-02,-8.44E-02,-8.75E-02,-8.72E-02,-8.25E-02,-8.19E-02,-6.95E-02,-6.86E-02,-7.00E-02,-7.48E-02,-6.97E-02,-6.93E-02,-8.06E-02,-7.97E-02,-7.84E-02,-7.35E-02,-7.40E-02,-7.74E-02,-8.41E-02,-8.56E-02,-8.43E-02,-8.77E-02,-9.05E-02,-8.48E-02,-8.33E-02,-8.40E-02,-8.47E-02,-8.20E-02,-8.41E-02,-8.22E-02,-7.78E-02,-7.91E-02,-8.91E-02
0.00E+00,0.00E+00,-3.43E-03,-2.40E-03,-3.21E-03,-4.39E-03,-3.57E-03,-6.87E-03,-3.74E-03,-3.82E-03,-2.35E-03,-1.15E-03,-3.53E-03,-5.09E-03,-4.85E-03,-3.24E-03,-1.31E-03,-2.00E-03,-3.57E-03,-6.53E-03,-1.03E-02,-6.37E-03,-8.25E-03,-1.01E-02,-1.09E-02,-1.45E-02,-2.44E-02,-3.80E-02,-5.43E-02,-6.37E-02,-7.19E-02,-6.26E-02,-7.94E-02,-1.20E-01,-1.78E-01,-2.33E-01,-2.77E-01,-3.26E-01,-3.42E-01,-3.87E-01,-4.44E-01,-4.64E-01,-4.90E-01,-5.19E-01,-5.13E-01,-5.55E-01,-5.68E-01,-5.97E-01,-5.90E-01,-5.92E-01,-5.74E-01,-5.50E-01,-4.98E-01,-4.54E-01,-4.12E-01,-3.72E-01,-3.38E-01,-2.99E-01,-2.45E-01,-1.58E-01,-1.55E-01,-1.61E-01,-1.66E-01,-1.82E-01,-1.87E-01,-1.80E-01,-1.83E-01,-1.83E-01,-1.77E-01,-1.76E-01,-1.76E-01,-1.87E-01,-1.91E-01,-1.91E-01,-1.94E-01,-1.95E-01,-1.93E-01,-1.81E-01,-1.80E-01,-1.76E-01,-1.75E-01,-1.80E-01,-1.78E-01,-1.80E-01,-1.77E-01,-1.78E-01,-1.76E-01,-1.71E-01,-1.70E-01,-1.74E-01,-1.75E-01,-1.79E-01,-1.83E-01,-1.76E-01,-1.75E-01,-1.74E-01,-1.74E-01
0.00E+00,0.00E+00,-2.69E-03,-1.21E-03,-2.68E-04,2.12E-03,1.12E-03,7.54E-04,4.64E-04,4.38E-04,3.28E-03,1.06E-03,5.98E-05,8.17E-04,8.67E-04,1.04E-03,1.39E-03,2.68E-03,2.95E-03,4.71E-03,5.50E-03,5.95E-03,3.46E-03,2.27E-05,-3.30E-03,-6.06E-03,-6.41E-03,-1.58E-02,-2.45E-02,-3.27E-02,-3.64E-02,-4.11E-02,-3.54E-02,-2.85E-02,-1.11E-02,-3.92E-03,1.37E-03,2.82E-03,-2.27E-02,7.83E-03,-5.54E-02,-4.15E-03,1.43E-02,2.59E-02,3.31E-02,5.88E-02,7.62E-02,1.01E-01,1.02E-01,1.29E-01,1.67E-01,1.88E-01,1.92E-01,1.88E-01,1.87E-01,1.83E-01,1.57E-01,1.53E-01,1.39E-01,1.14E-01,1.17E-01,1.16E-01,1.15E-01,1.15E-01,1.11E-01,1.14E-01,1.17E-01,1.21E-01,1.21E-01,1.06E-01,8.58E-02,6.96E-02,6.82E-02,6.96E-02,7.42E-02,8.00E-02,6.77E-02,8.13E-02,8.25E-02,8.21E-02,8.63E-02,7.64E-02,7.50E-02,6.91E-02,7.08E-02,6.76E-02,6.45E-02,7.37E-02,7.22E-02,6.93E-02,6.60E-02,6.21E-02,5.78E-02,7.22E-02,7.13E-02,3.73E-02,3.34E-02
