1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.200000000000000000e+01,1.300000000000000000e+01,1.400000000000000000e+01,1.500000000000000000e+01,1.600000000000000000e+01,1.700000000000000000e+01,1.800000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+01,2.100000000000000000e+01,2.200000000000000000e+01,2.300000000000000000e+01,2.400000000000000000e+01,2.500000000000000000e+01,2.600000000000000000e+01,2.700000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,3.000000000000000000e+01,3.100000000000000000e+01,3.200000000000000000e+01,3.300000000000000000e+01,3.400000000000000000e+01,3.500000000000000000e+01,3.600000000000000000e+01,3.700000000000000000e+01,3.800000000000000000e+01,3.900000000000000000e+01,4.000000000000000000e+01,4.100000000000000000e+01,4.200000000000000000e+01,4.300000000000000000e+01,4.400000000000000000e+01,4.500000000000000000e+01,4.600000000000000000e+01,4.700000000000000000e+01,4.800000000000000000e+01,4.900000000000000000e+01,5.000000000000000000e+01,5.100000000000000000e+01,5.200000000000000000e+01,5.300000000000000000e+01,5.400000000000000000e+01,5.500000000000000000e+01,5.600000000000000000e+01,5.700000000000000000e+01,5.800000000000000000e+01,5.900000000000000000e+01,6.000000000000000000e+01,6.100000000000000000e+01,6.200000000000000000e+01,6.300000000000000000e+01,6.400000000000000000e+01,6.500000000000000000e+01,6.600000000000000000e+01,6.700000000000000000e+01,6.800000000000000000e+01,6.900000000000000000e+01,7.000000000000000000e+01,7.100000000000000000e+01,7.200000000000000000e+01,7.300000000000000000e+01,7.400000000000000000e+01,7.500000000000000000e+01,7.600000000000000000e+01,7.700000000000000000e+01,7.800000000000000000e+01,7.900000000000000000e+01,8.000000000000000000e+01,8.100000000000000000e+01,8.200000000000000000e+01,8.300000000000000000e+01,8.400000000000000000e+01,8.500000000000000000e+01,8.600000000000000000e+01,8.700000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.131154399999999449e-02,4.171851299999999874e-02,-1.241105800000000085e-02,-1.247586900000000054e-01,6.056657399999999802e-02,9.554501999999999440e-02,9.554501999999999440e-02,9.801050999999999513e-02,-1.275316499999999964e-01,1.393026400000000053e-01,1.013453160000000047e-01,1.685106800000000030e-02,-1.422563199999999917e-01,-1.027801899999999935e-01,1.606464400000000075e-03,2.557680000000000023e-02,1.065659800000000046e-01,5.987198700000000151e-02,9.577212999999999699e-02,2.459822600000000081e-02,2.477172300000000105e-01,-1.287821399999999894e-01,-1.292272799999999999e-01,-1.888099299999999869e-01,2.073939099999999869e-01,-2.074148399999999892e-01,-5.702576000000000173e-02,3.697465999999999808e-01,-4.676434999999999897e-01,4.202960000000000029e-01,-7.246591999999999478e-01,-2.976701299999999772e-01,4.309464000000000072e-01,-9.591926299999999905e-01,3.603458399999999728e-01,-6.003895000000000204e-01,4.974642400000000020e-01,-2.426265499999999964e-01,1.844439499999999954e-01,7.330221000000000653e-02,-5.030317300000000103e-01,3.879362299999999930e-01,2.555171299999999812e-01,-6.343007000000000506e-01,-4.582824699999999973e-01,2.616692800000000041e-01,-1.892121999999999971e-01,-1.518974299999999999e-01,2.478942899999999894e-01,2.922769800000000195e-01,-1.024568099999999954e-01,1.358214600000000050e-01,1.891700000000000048e-01,9.162557000000000340e-02,2.709959699999999749e-01,-1.765034199999999942e-01,1.825817799999999991e-01,3.390661500000000106e-01,1.510082500000000105e-01,1.870417600000000014e-01,3.738713300000000295e-02,-6.347345999999999544e-02,1.407360400000000067e-01,1.661809099999999872e-01,3.849387200000000189e-03,-4.973793000000000242e-01,-4.425953599999999932e-01,-4.009698600000000113e-01,1.828945899999999958e-01,5.078468299999999713e-01,-1.148204800000000025e-01,-3.030190500000000120e-01,-1.989284799999999909e-01,2.127387500000000042e-01,5.996953999999999896e-01,3.712055000000000216e-01,-2.653581999999999885e-01,-2.035369900000000010e-01,-2.297437199999999985e-02,9.010732000000000463e-02,1.133751900000000076e-02,-4.020285600000000209e-02,1.138281800000000010e-01,2.638363800000000092e-02,-4.213746800000000015e-01,1.378133300000000117e-01,3.392201000000000244e-01
-2.198785500000000059e-02,1.284112000000000031e-01,-5.121731799999999779e-02,-1.279598200000000019e-01,1.894381599999999874e-02,1.283330000000000026e-01,1.283330000000000026e-01,2.506882000000000207e-03,-1.832103699999999835e-02,2.329987299999999872e-02,-9.632593400000000194e-02,6.612151999999999613e-03,-3.613799799999999757e-02,4.057547499999999974e-02,4.048526300000000050e-02,-1.956150000000000111e-01,-5.969858000000000109e-02,3.448724700000000039e-03,-1.538017399999999923e-01,-1.261706400000000006e-01,-8.242797999999999792e-02,-6.652135000000000686e-02,-4.802247299999999886e-01,-7.674959999999999560e-01,-5.920567500000000205e-01,-3.207307999999999826e-01,-1.387862399999999941e+00,-7.618303300000000000e-01,-1.238511300000000093e+00,-1.490157600000000082e+00,-1.343970300000000062e+00,-1.847512199999999938e+00,-1.594900100000000043e+00,-1.130272900000000025e+00,-1.314322500000000060e+00,-1.147502900000000103e+00,-5.694217700000000493e-01,2.917518599999999740e-01,4.940728999999999815e-01,3.604173700000000147e-01,1.807469800000000015e+00,1.406345399999999968e+00,1.251383300000000087e+00,1.797083900000000067e+00,1.298393700000000095e+00,1.046842599999999956e+00,1.530743600000000093e+00,1.085608499999999976e+00,1.367581799999999959e+00,7.427559000000000244e-01,6.433372000000000535e-01,5.406924499999999911e-01,6.254053000000000528e-01,3.795966499999999799e-01,3.591548800000000097e-01,5.881279700000000346e-03,3.228048000000000028e-01,2.368157499999999915e-01,4.224251200000000289e-02,-3.324752300000000105e-02,-1.654793300000000078e-01,2.407345199999999866e-02,-2.260745799999999972e-01,2.365789000000000086e-01,2.065395999999999899e-01,-9.678353000000000650e-02,2.846226099999999912e-02,-1.143281099999999967e-01,-1.404396400000000045e-01,2.667673799999999984e-01,5.836169399999999868e-02,3.034890299999999930e-01,-3.391618399999999922e-01,-9.525633000000000017e-02,8.785392000000000201e-02,-2.773609800000000070e-02,-8.786563599999999696e-02,8.326518500000000544e-02,-2.463031699999999879e-01,-1.725585500000000050e-01,-7.257573000000000496e-02,-1.574901300000000059e-01,-1.388762099999999999e-01,2.039743400000000040e-01,-9.162506500000000553e-02,-1.007112700000000055e-01,-1.440337399999999934e-01
-9.592055999999999846e-03,5.704307599999999812e-02,3.544807400000000303e-02,2.802085899999999866e-02,1.041507700000000002e-02,-4.361725000000000324e-02,-4.361725000000000324e-02,-9.614944000000000268e-03,8.565902999999999712e-03,7.156372000000000254e-03,1.850223499999999882e-02,2.803421000000000038e-02,-1.189050700000000016e-01,-4.423141500000000309e-02,6.075573000000000085e-02,-5.104541800000000212e-02,-4.718589799999999695e-02,4.990196200000000110e-02,-6.105613700000000338e-02,-3.814697300000000134e-04,4.931068400000000046e-02,-1.444950100000000071e-01,-2.213563899999999862e-01,-2.266159000000000090e-01,2.021121999999999849e-02,1.312065100000000054e-02,3.221254299999999904e-01,3.956966399999999884e-01,4.300174700000000128e-01,1.346287699999999976e+00,1.298733700000000102e+00,1.976541499999999951e+00,1.557254300000000091e+00,1.164966100000000004e+00,2.873160400000000170e+00,2.600462400000000063e+00,4.203776399999999747e+00,2.736457999999999835e+00,3.358953000000000078e+00,3.596493699999999905e+00,2.205800500000000053e+00,2.543717899999999865e+00,1.889125799999999966e+00,9.569992999999999972e-01,6.914320000000000466e-01,1.141094199999999947e+00,9.916677499999999590e-01,4.274577999999999989e-01,-1.555404699999999862e-01,2.295684799999999914e-01,-5.653581600000000540e-01,-2.136421199999999909e-01,-1.898221999999999965e-01,3.615579600000000116e-01,1.792583500000000107e-01,1.267995799999999951e-01,-2.165441499999999908e-01,-1.567621200000000048e-01,7.100391400000000131e-02,-3.372287799999999780e-02,-4.382018999999999775e-01,4.157982000000000067e-01,-6.899729000000000001e-01,2.127809499999999965e-01,-3.982353200000000176e-02,3.909292200000000217e-01,-2.643308600000000008e-01,2.632236499999999757e-01,-2.944116600000000195e-01,1.591586999999999863e-02,-1.864890999999999910e-01,1.707639699999999872e-01,1.818494800000000078e-01,-6.244220999999999799e-01,6.237449600000000149e-01,2.517719299999999771e-01,-5.327129399999999682e-02,2.096653000000000058e-02,-3.784980800000000145e-01,-2.727689699999999995e-01,2.413787799999999872e-01,-1.852989199999999920e-02,-1.258068099999999911e-01,2.584447999999999745e-01,-6.829071000000000446e-02,6.758308400000000160e-02,-3.887929999999999997e-01
